episode,return,return_ma50
2223,462.5227,320.7341
2224,443.1015,322.0083
2225,176.7195,316.9670
2226,426.8732,316.4927
2227,347.8722,318.0824
2228,304.8710,316.9752
2229,367.8539,320.8858
2230,151.7347,316.5477
2231,378.9088,318.5725
2232,369.7543,321.1974
2233,124.0625,316.4077
2234,387.1537,317.6833
2235,410.5050,317.8131
2236,425.4499,322.9476
2237,419.5756,325.2852
2238,314.7005,326.0155
2239,266.0571,323.3644
2240,270.7431,320.9773
2241,387.5711,318.9863
2242,320.3780,322.4711
2243,359.2827,321.0483
2244,350.5567,321.8542
2245,116.0438,318.2538
2246,275.7038,316.7932
2247,312.3366,320.8606
2248,439.3390,320.0581
2249,330.7880,322.9141
2250,396.7845,322.7302
2251,401.7527,326.0903
2252,241.9709,321.9160
2253,472.5647,327.4923
2254,387.7455,329.9884
2255,406.9547,333.3256
2256,120.8827,329.4629
2257,487.3845,334.3689
2258,208.1855,332.7359
2259,286.9150,332.7386
2260,330.0009,331.4896
2261,300.2100,329.7656
2262,357.6376,327.3426
2263,285.2455,329.1477
2264,332.8588,328.9816
2265,241.4000,326.0461
2266,298.2442,326.2471
2267,368.8334,326.6716
2268,149.6071,321.1613
2269,129.8740,320.8124
2270,232.7943,319.2529
2271,433.9762,324.6131
2272,164.0236,319.5261
2273,217.4473,314.6246
2274,404.3786,313.8501
2275,483.5930,319.9876
2276,445.6310,320.3628
2277,326.5439,319.9362
2278,267.0154,319.1791
2279,433.1791,320.4856
2280,404.7308,325.5455
2281,309.8113,324.1636
2282,451.2564,325.7936
2283,344.1066,330.1945
2284,263.8557,327.7285
2285,349.2736,326.5039
2286,11.2717,318.2203
2287,204.9182,313.9272
2288,392.4963,315.4831
2289,332.9574,316.8211
2290,269.6518,316.7993
2291,256.9139,314.1861
2292,368.5410,315.1494
2293,325.3864,314.4715
2294,343.8957,314.3382
2295,374.6665,319.5107
2296,450.0168,322.9970
2297,340.3115,323.5565
2298,354.8469,321.8666
2299,413.5477,323.5218
2300,199.8012,319.5821
2301,358.6910,318.7209
2302,291.9927,319.7213
2303,398.3467,318.2370
2304,250.1704,315.4855
2305,430.6598,315.9596
2306,377.2989,321.0879
2307,223.2855,315.8059
2308,151.8200,314.6786
2309,254.8735,314.0378
2310,327.2389,313.9826
2311,206.2133,312.1026
2312,423.0387,313.4106
2313,373.4540,315.1748
2314,354.8678,315.6150
2315,313.0207,317.0474
2316,318.2160,317.4468
2317,271.0491,315.4912
2318,233.2166,317.1633
2319,335.0557,321.2670
2320,292.4845,322.4608
2321,174.7107,317.2755
2322,357.8803,321.1526
2323,332.4960,323.4536
2324,346.9674,322.3054
2325,366.5300,319.9641
2326,297.8051,317.0076
2327,314.9761,316.7762
2328,447.3162,320.3822
2329,355.3515,318.8257
2330,337.2221,317.4755
2331,453.1596,320.3425
2332,145.1449,314.2202
2333,197.0413,311.2789
2334,332.7671,312.6572
2335,333.1991,312.3357
2336,391.8401,319.9470
2337,280.3091,321.4549
2338,493.1016,323.4670
2339,340.5241,323.6183
2340,390.9100,326.0435
2341,351.9863,327.9449
2342,299.6143,326.5664
2343,394.2894,327.9444
2344,201.0970,325.0885
2345,190.6215,321.4076
2346,150.3218,315.4137
2347,417.5076,316.9576
2348,319.9385,316.2594
2349,295.9000,313.9065
2350,228.6208,314.4829
2351,339.3355,314.0957
2352,348.3870,315.2236
2353,422.2664,315.7020
2354,310.1634,316.9019
2355,394.2706,316.1741
2356,107.2410,310.7729
2357,204.4376,310.3960
2358,239.1796,312.1432
2359,489.0316,316.8263
2360,333.7630,316.9568
2361,319.6734,319.2260
2362,210.9129,314.9835
2363,259.7043,312.7085
2364,183.2784,309.2767
2365,244.3122,307.9026
2366,367.9211,308.8967
2367,173.9839,306.9554
2368,278.2951,307.8569
2369,353.3134,308.2221
2370,263.3141,307.6387
2371,280.1924,309.7483
2372,355.0876,309.6925
2373,362.9615,310.3018
2374,258.3327,308.5291
2375,156.1070,304.3206
2376,172.2812,301.8101
2377,205.0833,299.6123
2378,289.1303,296.4486
2379,485.3469,299.0485
2380,381.7817,299.9397
2381,391.4253,298.7050
2382,286.3281,301.5286
2383,303.0658,303.6491
2384,369.9008,304.3918
2385,459.7365,306.9226
2386,436.9515,307.8248
2387,249.3741,307.2061
2388,341.5559,304.1752
2389,281.9529,303.0037
2390,434.8328,303.8822
2391,329.1685,303.4258
2392,386.3186,305.1599
2393,453.4609,306.3434
2394,388.5414,310.0922
2395,202.5329,310.3305
2396,467.7640,316.6793
2397,493.8834,318.2068
2398,421.6806,320.2417
2399,368.4568,321.6928
2400,357.4092,357.4092
2401,353.1646,355.2869
2402,78.1354,262.9031
2403,372.2630,290.2431
2404,237.4459,279.6836
2405,214.8148,268.8722
2406,240.2136,264.7781
2407,279.4188,266.6082
2408,339.3722,274.6931
2409,415.3592,288.7597
2410,390.2258,297.9839
2411,160.4666,286.5241
2412,255.3094,284.1230
2413,406.8120,292.8865
2414,220.5593,288.0647
2415,458.5484,298.7199
2416,100.3759,287.0526
2417,181.7747,281.2038
2418,430.0286,289.0367
2419,111.3131,280.1505
2420,267.2134,279.5345
2421,168.8651,274.5040
2422,149.2806,269.0596
2423,108.3122,262.3617
2424,444.0935,269.6310
2425,218.1523,267.6511
2426,296.5926,268.7230
2427,399.0855,273.3788
2428,279.3474,273.5846
2429,391.0387,277.4997
2430,219.6374,275.6332
2431,326.9127,277.2357
2432,125.6940,272.6435
2433,277.0657,272.7736
2434,327.9073,274.3488
2435,162.4609,271.2408
2436,342.7433,273.1733
2437,362.7668,275.5311
2438,230.8285,274.3848
2439,59.9634,269.0243
2440,201.5392,267.3783
2441,287.8132,267.8649
2442,321.7351,269.1177
2443,8.8907,263.2034
2444,167.5218,261.0772
2445,358.3446,263.1917
2446,144.8596,260.6740
2447,112.8002,257.5933
2448,265.8790,257.7624
2449,231.6357,257.2398
2450,410.2824,258.2973
2451,153.9355,254.3127
2452,308.7017,258.9240
2453,313.6024,257.7508
2454,254.9017,258.0999
2455,412.1452,262.0465
2456,169.2335,260.6269
2457,183.4162,258.7069
2458,146.6336,254.8521
2459,306.4179,252.6733
2460,84.3617,246.5560
2461,351.0005,250.3667
2462,260.6060,250.4726
2463,115.4245,244.6449
2464,294.5799,246.1253
2465,204.1618,241.0375
2466,353.9482,246.1090
2467,375.3307,249.9801
2468,144.7523,244.2746
2469,156.5459,245.1792
2470,131.7662,242.4703
2471,312.6651,245.3463
2472,102.7024,244.4147
2473,315.2247,248.5530
2474,167.8377,243.0279
2475,130.4241,241.2733
2476,164.3094,238.6276
2477,356.9968,237.7859
2478,178.7469,235.7739
2479,290.7374,233.7678
2480,90.4014,231.1831
2481,189.7806,228.4405
2482,349.5894,232.9184
2483,374.3483,234.8640
2484,297.9004,234.2639
2485,101.1650,233.0380
2486,58.2945,227.3490
2487,150.7780,223.1092
2488,339.1244,225.2751
2489,365.6268,231.3884
2490,343.0556,234.2187
2491,442.3353,237.3092
2492,329.7660,237.4698
2493,272.2570,242.7371
2494,239.8574,244.1838
2495,402.5136,245.0672
2496,360.6402,249.3828
2497,178.7169,250.7012
2498,123.8281,247.8601
2499,241.6936,248.0613
2500,226.8919,244.3935
2501,266.7749,246.6503
2502,148.6353,243.4490
2503,116.6662,239.5102
2504,110.1403,236.6150
2505,198.9287,232.3507
2506,238.7479,233.7410
2507,247.2410,235.0175
2508,50.5946,233.0967
2509,329.9113,233.5665
2510,368.1725,239.2428
2511,237.9942,236.9826
2512,212.5309,236.0211
2513,347.6209,240.6651
2514,326.3504,241.3005
2515,233.4309,241.8859
2516,185.2521,238.5119
2517,295.9735,236.9248
2518,416.8951,242.3676
2519,202.6758,243.2902
2520,18.4492,241.0239
2521,137.4471,237.5195
2522,355.1105,242.5677
2523,397.9774,244.2228
2524,230.9263,245.4845
2525,378.0060,250.4362
2526,100.1422,249.1528
2527,296.2447,247.9378
2528,44.0323,245.2435
2529,344.3201,246.3151
2530,389.8529,252.3042
2531,106.5640,250.6398
2532,176.8523,247.1851
2533,166.4235,243.0266
2534,271.7504,242.5036
2535,380.7872,248.0960
2536,493.8000,256.8062
2537,328.6577,260.3637
2538,292.9515,259.4403
2539,249.8359,257.1245
2540,169.0570,253.6445
2541,364.1318,252.0804
2542,407.9652,253.6444
2543,241.8117,253.0355
2544,143.2684,251.1037
2545,182.8115,246.7097
2546,199.2401,243.4817
2547,143.7969,242.7833
2548,302.8080,246.3629
2549,250.8178,246.5454
2550,400.8910,250.0253
2551,243.3479,249.5568
2552,250.8135,251.6004
2553,214.9157,253.5654
2554,363.9879,258.6423
2555,474.1468,264.1467
2556,258.4839,264.5414
2557,332.8597,266.2538
2558,163.1493,268.5049
2559,24.6284,262.3992
2560,210.5175,259.2461
2561,408.3173,262.6526
2562,251.0004,263.4219
2563,321.2445,262.8944
2564,329.9746,262.9669
2565,324.0245,264.7788
2566,231.8080,265.7099
2567,426.5904,268.3222
2568,330.0342,266.5850
2569,359.0788,269.7131
2570,184.1436,273.0270
2571,146.8173,273.2144
2572,397.9370,274.0709
2573,403.9621,274.1906
2574,320.9968,275.9920
2575,154.2967,271.5178
2576,395.7534,277.4300
2577,162.8342,274.7618
2578,170.8318,277.2978
2579,393.8068,278.2876
2580,410.3443,278.6974
2581,318.3767,282.9336
2582,344.5943,286.2885
2583,350.0573,289.9612
2584,352.6484,291.5791
2585,434.5364,292.6541
2586,313.2500,289.0431
2587,75.3188,283.9763
2588,333.5252,284.7878
2589,189.3063,283.5772
2590,312.5887,286.4478
2591,127.6274,281.7177
2592,313.3324,279.8251
2593,88.4563,276.7580
2594,447.5651,282.8439
2595,309.5014,285.3777
2596,364.7053,288.6870
2597,453.5044,294.8812
2598,163.3725,292.0925
2599,304.5038,293.1662
2600,451.8209,294.1848
2601,103.1671,291.3812
2602,352.5626,293.4161
2603,224.3950,293.6057
2604,174.7704,289.8214
2605,349.5243,287.3289
2606,211.9821,286.3989
2607,222.6854,284.1954
2608,396.5721,288.8639
2609,298.3913,294.3391
2610,303.9235,296.2072
2611,413.9846,296.3206
2612,192.5685,295.1519
2613,388.5099,296.4973
2614,127.5889,292.4495
2615,311.5937,292.2009
2616,17.7027,287.9188
2617,218.3514,283.7540
2618,370.9711,284.5728
2619,384.4815,285.0808
2620,310.0903,287.5998
2621,410.8041,292.8795
2622,342.5912,291.7726
2623,410.8894,291.9111
2624,337.1075,292.2333
2625,274.2802,294.6330
2626,284.4016,292.4060
2627,404.2942,297.2352
2628,150.5063,296.8287
2629,395.8792,296.8701
2630,408.7169,296.8376
2631,124.3444,292.9569
2632,411.1247,294.2875
2633,143.4394,290.1552
2634,411.8729,291.3397
2635,365.9719,289.9684
2636,213.7715,287.9788
2637,386.2955,294.1983
2638,157.2563,290.6730
2639,372.8863,294.3446
2640,444.6459,296.9857
2641,161.8400,297.6700
2642,107.6183,293.5557
2643,413.2962,300.0525
2644,199.7528,295.0962
2645,296.2464,294.8311
2646,292.0063,293.3771
2647,332.5927,290.9589
2648,208.4214,291.8599
2649,304.6131,291.8621
2650,247.0667,287.7670
2651,332.3226,292.3501
2652,190.1255,289.1014
2653,358.0992,291.7754
2654,45.9397,289.1988
2655,238.4123,286.9766
2656,411.9795,290.9765
2657,378.2238,294.0873
2658,298.3170,292.1222
2659,360.8789,293.3720
2660,329.9559,293.8926
2661,83.4546,287.2820
2662,427.9052,291.9887
2663,186.4239,287.9470
2664,203.2653,289.4606
2665,102.2353,285.2734
2666,271.1148,290.3416
2667,318.9892,292.3544
2668,269.0599,290.3162
2669,237.7060,287.3806
2670,330.8835,287.7965
2671,376.9033,287.1185
2672,459.0116,289.4469
2673,218.1085,285.5913
2674,408.0514,287.0102
2675,236.7029,286.2586
2676,412.9745,288.8301
2677,173.3562,284.2113
2678,322.3173,287.6475
2679,154.1011,282.8120
2680,322.2113,281.0819
2681,286.1580,284.3181
2682,420.3477,284.5026
2683,289.9019,287.4318
2684,371.4393,286.6232
2685,268.4993,284.6737
2686,373.3159,287.8646
2687,247.7196,285.0931
2688,391.2366,289.7727
2689,347.2789,289.2605
2690,428.9444,288.9465
2691,233.8532,290.3868
2692,246.6669,293.1678
2693,332.3637,291.5491
2694,369.9656,294.9534
2695,256.6302,294.1610
2696,434.4129,297.0092
2697,171.1679,293.7807
2698,392.0990,297.4542
2699,312.9056,297.6201
2700,392.4087,300.5269
2701,220.2806,298.2861
2702,254.5138,299.5738
2703,274.6256,297.9044
2704,365.1882,304.2893
2705,388.6271,307.2936
2706,442.5415,307.9049
2707,278.6109,305.9126
2708,197.3548,303.8934
2709,392.2061,304.5199
2710,377.5495,305.4718
2711,303.2119,309.8669
2712,392.7723,309.1643
2713,398.9822,313.4154
2714,332.3316,315.9968
2715,330.4506,320.5611
2716,70.2838,316.5445
2717,216.4985,314.4946
2718,361.8295,316.3500
2719,384.0598,319.2771
2720,203.4281,316.7280
2721,464.3949,318.4778
2722,376.0742,316.8191
2723,212.2448,316.7018
2724,284.6700,314.2342
2725,427.8670,318.0575
2726,95.3219,311.7044
2727,402.3683,316.2847
2728,419.9171,318.2366
2729,276.4790,320.6842
2730,393.6330,322.1126
2731,18.9311,316.7681
2732,245.1044,313.2632
2733,223.8684,311.9426
2734,325.9278,311.0323
2735,332.8842,312.3200
2736,267.7749,310.2092
2737,455.1175,314.3572
2738,270.4746,311.9419
2739,118.9121,307.3746
2740,190.8960,302.6136
2741,328.5808,304.5082
2742,165.5309,302.8855
2743,293.7800,302.1138
2744,188.4663,298.4838
2745,174.1862,296.8349
2746,180.5829,291.7583
2747,301.6502,294.3680
2748,297.8100,292.4822
2749,373.2911,293.6899
2750,193.5145,289.7120
2751,277.0834,290.8481
2752,305.9557,291.8769
2753,145.3400,289.2912
2754,237.4588,286.7366
2755,67.6446,280.3170
2756,250.3876,276.4739
2757,476.2847,280.4274
2758,188.5728,280.2517
2759,70.5845,273.8193
2760,170.4123,269.6765
2761,339.4376,270.4011
2762,388.2584,270.3108
2763,433.6716,271.0046
2764,200.1527,268.3610
2765,295.4296,267.6606
2766,324.5926,272.7467
2767,308.7789,274.5924
2768,144.0996,270.2378
2769,210.0937,266.7584
2770,395.7342,270.6046
2771,372.8607,268.7739
2772,229.5975,265.8443
2773,117.6336,263.9521
2774,315.4810,264.5683
2775,396.2152,263.9353
2776,127.0126,264.5691
2777,325.2261,263.0263
2778,180.6218,258.2404
2779,275.6238,258.2233
2780,74.7311,251.8452
2781,389.3667,259.2539
2782,384.7236,262.0463
2783,148.2209,260.5334
2784,345.9053,260.9329
2785,239.1826,259.0589
2786,218.9386,258.0822
2787,254.8110,254.0760
2788,336.4735,255.3960
2789,389.9460,260.8167
2790,429.6074,265.5909
2791,400.6615,267.0325
2792,321.7927,270.1578
2793,350.7966,271.2981
2794,264.7727,272.8242
2795,71.6304,270.7731
2796,234.5911,271.8533
2797,292.5028,271.6703
2798,231.5773,270.3457
2799,250.7750,267.8953
2800,457.3261,273.1716
2801,284.5439,273.3208
2802,192.8142,271.0580
2803,272.1865,273.5949
2804,153.6011,271.9177
2805,302.4013,276.6129
2806,320.8376,278.0219
2807,262.5655,273.7475
2808,409.3193,278.1624
2809,339.3580,283.5379
2810,205.2772,284.2352
2811,170.1596,280.8496
2812,334.1666,279.7678
2813,144.6565,273.9875
2814,352.4143,277.0327
2815,382.5542,278.7752
2816,187.2892,276.0291
2817,370.5460,277.2645
2818,215.5389,278.6933
2819,269.2047,279.8755
2820,300.7835,277.9765
2821,388.7500,278.2943
2822,357.7741,280.8578
2823,401.3101,286.5313
2824,381.0739,287.8432
2825,355.8933,287.0367
2826,405.7335,292.6112
2827,453.8348,295.1833
2828,286.0889,297.2927
2829,224.4845,296.2699
2830,283.7845,300.4510
2831,249.2677,297.6490
2832,295.8368,295.8712
2833,310.3174,299.1132
2834,103.3351,294.2618
2835,200.4481,293.4871
2836,398.9258,297.0868
2837,245.5230,296.9011
2838,321.4504,296.6006
2839,124.5255,291.2922
2840,364.5725,289.9915
2841,404.0313,290.0589
2842,247.5860,288.5747
2843,342.0031,288.3989
2844,308.2665,289.2688
2845,376.2771,295.3617
2846,448.0893,299.6317
2847,242.0390,298.6224
2848,414.8859,302.2885
2849,295.5470,303.1840
2850,288.6883,299.8112
2851,157.8849,297.2781
2852,392.4085,301.2699
2853,347.9350,302.7849
2854,425.1566,308.2160
2855,361.8869,309.4057
2856,456.6912,312.1228
2857,407.6833,315.0252
2858,276.8397,312.3756
2859,309.6424,311.7813
2860,372.1361,315.1184
2861,318.4509,318.0843
2862,389.6431,319.1938
2863,245.9993,321.2206
2864,256.8885,319.3101
2865,296.7229,317.5935
2866,258.0989,319.0097
2867,284.0709,317.2802
2868,340.2554,319.7745
2869,372.5662,321.8418
2870,369.1331,323.2087
2871,382.0724,323.0752
2872,295.1461,321.8226
2873,277.1756,319.3399
2874,380.4766,319.3280
2875,414.4392,320.4989
2876,198.8255,316.3608
2877,318.2931,313.6499
2878,423.7007,316.4022
2879,156.3807,315.0401
2880,333.8683,316.0418
2881,253.7712,316.1318
2882,176.2623,313.7403
2883,221.3236,311.9605
2884,343.4354,316.7625
2885,355.3997,319.8615
2886,456.6341,321.0157
2887,145.8860,319.0229
2888,353.3250,319.6604
2889,187.7724,320.9254
2890,383.5578,321.3051
2891,330.2085,319.8286
2892,149.2860,317.8626
2893,199.9789,315.0221
2894,417.5340,317.2075
2895,211.4005,313.9099
2896,375.6856,312.4619
2897,242.9893,312.4809
2898,427.8527,312.7402
2899,361.0909,314.0511
2900,223.5832,312.7490
2901,344.7791,316.4869
2902,424.2634,317.1240
2903,225.3034,314.6713
2904,155.7046,309.2823
2905,272.7372,307.4993
2906,178.7076,301.9396
2907,252.0806,298.8276
2908,277.0893,298.8326
2909,218.6506,297.0127
2910,374.5040,297.0601
2911,266.3628,296.0183
2912,367.6330,295.5781
2913,213.1715,294.9216
2914,360.7048,296.9979
2915,247.0517,296.0045
2916,246.8868,295.7802
2917,403.1249,298.1613
2918,320.1009,297.7582
2919,290.9408,296.1257
2920,333.1069,295.4052
2921,243.2663,292.6291
2922,289.1064,292.5083
2923,391.6160,294.7971
2924,289.5518,292.9786
2925,102.3093,286.7360
2926,35.2795,283.4651
2927,268.7687,282.4746
2928,436.1252,282.7231
2929,331.3779,286.2230
2930,322.7456,286.0006
2931,352.0622,287.9664
2932,319.5226,290.8316
2933,402.1960,294.4490
2934,422.0666,296.0217
2935,194.9012,292.8117
2936,300.3367,289.6857
2937,265.7020,292.0821
2938,213.7440,289.2904
2939,278.5087,291.1052
2940,291.9229,289.2725
2941,302.3244,288.7148
2942,271.5038,291.1591
2943,343.9826,294.0392
2944,277.3249,291.2350
2945,281.2367,292.6318
2946,291.6126,290.9503
2947,284.8203,291.7869
2948,398.1107,291.1921
2949,298.4923,289.9401
2950,335.6103,292.1806
2951,215.3643,289.5924
2952,403.2125,289.1713
2953,433.1887,293.3290
2954,373.8206,297.6914
2955,295.7398,298.1514
2956,301.2339,300.6019
2957,427.5638,304.1116
2958,358.3732,305.7373
2959,360.5114,308.5745
2960,436.2369,309.8092
2961,246.2590,309.4071
2962,295.1657,307.9577
2963,409.9064,311.8924
2964,274.1954,310.1622
2965,283.9892,310.9010
2966,327.0923,312.5051
2967,234.1900,309.1264
2968,341.9368,309.5631
2969,251.8538,308.7814
2970,386.4893,309.8490
2971,404.5982,313.0757
2972,400.2242,315.2980
2973,270.4540,312.8748
2974,301.0606,313.1050
2975,270.6465,316.4717
2976,257.3739,320.9136
2977,416.3451,323.8651
2978,345.9504,322.0616
2979,197.0075,319.3742
2980,227.0975,317.4612
2981,234.0919,315.1018
2982,436.1986,317.4354
2983,238.0144,314.1517
2984,274.2085,311.1946
2985,443.3473,316.1635
2986,449.9403,319.1556
2987,365.7000,321.1555
2988,266.6465,322.2136
2989,256.6310,321.7760
2990,286.1322,321.6602
2991,149.5118,318.6040
2992,76.3354,314.7006
2993,231.1607,312.4441
2994,103.1153,308.9600
2995,449.1079,312.3174
2996,374.9470,313.9841
2997,316.0469,314.6086
2998,96.7110,308.5806
2999,152.7833,305.6664
3000,427.4267,307.5028
3001,359.1133,310.3777
3002,181.6922,305.9473
3003,349.8265,304.2801
3004,275.4231,302.3121
3005,424.0283,304.8779
3006,55.0468,299.9542
3007,287.3792,297.1505
3008,314.6953,296.2769
3009,241.0368,293.8874
3010,442.3567,294.0098
3011,318.4284,295.4532
3012,393.7040,297.4240
3013,332.8570,295.8830
3014,196.0789,294.3206
3015,172.4850,292.0906
3016,152.4461,288.5976
3017,394.4862,291.8036
3018,32.2051,285.6089
3019,357.9508,287.7309
3020,368.9583,287.3802
3021,269.4511,284.6773
3022,322.3200,283.1192
3023,272.1474,283.1531
3024,184.4077,280.8200
3025,123.9579,277.8863
3026,333.3598,279.4060
3027,100.8970,273.0970
3028,318.9567,272.5571
3029,269.7347,274.0117
3030,208.3021,273.6358
3031,459.1730,278.1374
3032,324.7869,275.9092
3033,192.9701,275.0083
3034,423.3780,277.9917
3035,239.8164,273.9211
3036,348.3808,271.8899
3037,330.8982,271.1938
3038,468.3880,275.2287
3039,247.0047,275.0361
3040,392.4021,277.1615
3041,417.2086,282.5155
3042,307.7597,287.1439
3043,427.0829,291.0624
3044,407.9062,297.1582
3045,350.9151,295.1944
3046,405.0183,295.7958
3047,212.1894,293.7186
3048,231.3701,296.4118
3049,330.7520,299.9712
3050,253.7420,296.4975
3051,254.9854,294.4149
3052,221.0268,295.2016
3053,190.3151,292.0114
3054,281.1887,292.1267
3055,267.4162,288.9945
3056,372.9946,295.3534
3057,168.5115,292.9761
3058,365.6162,293.9945
3059,423.3724,297.6412
3060,241.3756,293.6216
3061,304.3979,293.3410
3062,335.7551,292.1820
3063,293.3941,291.3927
3064,321.0450,293.8921
3065,243.1896,295.3062
3066,357.0529,299.3983
3067,309.3012,297.6946
3068,277.8882,302.6082
3069,411.6503,303.6822
3070,269.0658,301.6844
3071,388.7356,304.0701
3072,372.8835,305.0813
3073,300.3041,305.6445
3074,194.9206,305.8547
3075,288.0608,309.1368
3076,328.5933,309.0415
3077,412.4267,315.2721
3078,134.5050,311.5830
3079,417.4176,314.5367
3080,74.8456,311.8676
3081,165.6706,305.9975
3082,355.5814,306.6134
3083,328.3905,309.3218
3084,388.0226,308.6147
3085,132.6271,306.4709
3086,360.5991,306.7153
3087,379.0151,307.6776
3088,365.9936,305.6297
3089,340.9231,307.5081
3090,292.5349,305.5108
3091,395.5420,305.0774
3092,338.8091,305.6984
3093,458.8055,306.3329
3094,172.1745,301.6182
3095,336.9203,301.3383
3096,229.4030,297.8260
3097,393.7388,301.4570
3098,203.0614,300.8908
3099,457.5159,303.4261
3100,390.9998,306.1713
3101,297.3446,307.0185
3102,349.0972,309.5799
3103,196.5600,309.7048
3104,400.7410,312.0958
3105,340.1276,313.5500
3106,355.2736,313.1956
3107,134.3785,312.5130
3108,315.8917,311.5185
3109,392.4224,310.8995
3110,391.2208,313.8964
3111,356.7008,314.9424
3112,387.2089,315.9715
3113,476.5100,319.6338
3114,422.5282,321.6635
3115,399.0040,324.7798
3116,97.1025,319.5808
3117,332.7299,320.0493
3118,351.9858,321.5313
3119,386.7740,321.0338
3120,116.4977,317.9824
3121,442.9358,319.0664
3122,339.4178,318.3971
3123,427.9752,320.9505
3124,471.1129,326.4744
3125,397.2304,328.6578
3126,470.3107,331.4921
3127,240.7597,328.0588
3128,412.6999,333.6227
3129,289.9626,331.0736
3130,391.9618,337.4159
3131,347.9369,341.0612
3132,254.9004,339.0476
3133,392.7044,340.3339
3134,401.3662,340.6007
3135,324.5945,344.4401
3136,398.9336,345.2068
3137,441.2671,346.4518
3138,355.8947,346.2498
3139,330.8947,346.0493
3140,353.5784,347.2701
3141,281.7905,344.9951
3142,318.2707,344.5843
3143,292.6235,341.2607
3144,311.0253,344.0377
3145,359.4663,344.4886
3146,440.4709,348.7100
3147,315.9219,347.1537
3148,350.0851,350.0941
3149,212.8537,345.2009
3150,424.5936,345.8728
3151,243.7888,344.8016
3152,346.2895,344.7455
3153,314.2396,347.0991
3154,284.9314,344.7829
3155,359.7962,345.1763
3156,269.9125,343.4690
3157,298.2339,346.7462
3158,243.4940,345.2982
3159,333.7143,344.1240
3160,281.6888,341.9334
3161,448.8701,343.7768
3162,269.0546,341.4137
3163,399.5815,339.8751
3164,292.1432,337.2674
3165,225.1115,333.7896
3166,396.1648,339.7708
3167,170.8488,336.5332
3168,394.8400,337.3903
3169,238.8401,334.4316
3170,243.4308,336.9703
3171,390.7852,335.9273
3172,422.3479,337.5859
3173,389.2291,336.8109
3174,226.9601,331.9279
3175,402.8821,332.0409
3176,346.9091,329.5729
3177,155.5458,327.8686
3178,334.2916,326.3004
3179,201.4905,324.5310
3180,142.8007,319.5478
3181,299.6563,318.5822
3182,435.6956,322.1981
3183,384.6186,322.0364
3184,409.7237,322.2035
3185,292.7610,321.5668
3186,338.9695,320.3676
3187,357.1869,318.6860
3188,409.9085,319.7662
3189,427.0515,321.6894
3190,460.5149,323.8281
3191,426.0541,326.7134
3192,269.2409,325.7328
3193,295.4838,325.7900
3194,449.6328,328.5621
3195,370.5118,328.7830
3196,451.6364,329.0063
3197,391.4223,330.5164
3198,319.6837,329.9083
3199,349.4373,332.6400
