episode,return,return_ma50
2223,149.7800,219.1992
2224,88.8488,216.7975
2225,201.9173,214.0060
2226,324.9002,213.3868
2227,212.3456,212.0541
2228,254.4271,215.6615
2229,208.7994,211.8383
2230,310.3005,214.0699
2231,246.4153,214.4590
2232,357.7727,213.4378
2233,247.5547,215.5531
2234,127.9422,217.6095
2235,302.5236,220.5953
2236,136.3002,219.2323
2237,154.9221,217.2779
2238,119.3893,212.6795
2239,259.4931,208.3181
2240,110.0232,209.0605
2241,339.1606,213.6939
2242,116.9559,209.8096
2243,216.9209,207.6402
2244,161.9140,209.3182
2245,132.9904,205.7367
2246,74.9962,199.7859
2247,276.5939,204.2163
2248,211.8012,205.8481
2249,289.9855,210.4711
2250,54.5673,208.5584
2251,212.1334,204.8461
2252,11.2090,202.4224
2253,237.8216,206.3576
2254,91.2324,201.4962
2255,99.8467,196.5883
2256,418.7858,204.3244
2257,30.9421,202.0990
2258,133.0157,198.8921
2259,300.7692,199.6693
2260,137.2245,199.9459
2261,267.0795,199.5142
2262,328.0721,204.8159
2263,118.0886,205.1819
2264,342.3503,206.9077
2265,360.4933,205.1845
2266,182.1124,206.8629
2267,99.0726,205.8984
2268,176.5566,203.7515
2269,239.9470,200.3998
2270,170.6421,199.2448
2271,139.1712,198.3069
2272,133.7561,198.3973
2273,249.4003,200.3897
2274,298.5964,204.5846
2275,356.0025,207.6663
2276,344.4283,208.0569
2277,349.5988,210.8019
2278,66.9199,207.0518
2279,381.4500,210.5048
2280,207.7907,208.4546
2281,432.5938,212.1782
2282,251.9782,210.0623
2283,136.6508,207.8442
2284,230.0305,209.8860
2285,62.4777,205.0851
2286,30.5308,202.9697
2287,248.6275,204.8438
2288,133.2505,205.1210
2289,185.0069,203.6313
2290,44.0039,202.3109
2291,54.8635,196.6250
2292,356.1415,201.4087
2293,259.1235,202.2527
2294,159.3830,202.2021
2295,194.2358,203.4270
2296,332.9739,208.5866
2297,299.8205,209.0511
2298,283.2181,210.4794
2299,285.6259,210.3922
2300,348.6968,216.2748
2301,85.4401,213.7410
2302,228.5240,218.0873
2303,155.8583,216.4480
2304,358.8100,221.7996
2305,251.8020,224.8387
2306,293.4411,222.3318
2307,449.1837,230.6966
2308,120.9268,230.4548
2309,304.9539,230.5385
2310,264.1555,233.0771
2311,95.8726,229.6530
2312,312.0268,229.3321
2313,299.4384,232.9591
2314,166.5780,229.4436
2315,241.6671,227.0671
2316,312.3992,229.6729
2317,178.6939,231.2653
2318,198.8999,231.7121
2319,323.5665,233.3845
2320,220.7313,234.3863
2321,200.0338,235.6036
2322,39.3778,233.7160
2323,479.3917,238.3158
2324,75.6965,233.8578
2325,167.2936,230.0837
2326,169.9618,226.5943
2327,405.2450,227.7073
2328,156.5589,229.5000
2329,239.7707,226.6664
2330,395.9743,230.4301
2331,127.8328,224.3349
2332,126.0956,221.8172
2333,314.8168,225.3806
2334,226.3232,225.3064
2335,301.3243,230.0834
2336,125.9836,231.9924
2337,393.8009,234.8959
2338,274.1526,237.7139
2339,54.1199,235.0962
2340,154.0398,237.2969
2341,200.5796,240.2112
2342,240.1029,237.8905
2343,316.8555,239.0451
2344,345.6213,242.7699
2345,272.5622,244.3364
2346,404.3328,245.7636
2347,298.2025,245.7312
2348,89.3979,241.8548
2349,182.4124,239.7905
2350,255.2775,237.9221
2351,24.0461,236.6943
2352,248.4903,237.0936
2353,89.9958,235.7763
2354,178.2391,232.1649
2355,437.1863,235.8726
2356,61.8096,231.2400
2357,53.1391,223.3191
2358,235.7756,225.6161
2359,187.1845,223.2607
2360,264.4539,223.2666
2361,37.0887,222.0910
2362,107.5098,218.0006
2363,104.6855,214.1056
2364,353.6333,217.8467
2365,204.0692,217.0947
2366,277.0178,216.3871
2367,78.1810,214.3768
2368,451.9822,219.4385
2369,384.5430,220.6580
2370,326.2586,222.7686
2371,205.1670,222.8712
2372,331.1144,228.7060
2373,313.0383,225.3789
2374,190.1206,227.6674
2375,380.9695,231.9409
2376,257.6161,233.6940
2377,111.0706,227.8105
2378,165.9426,227.9982
2379,297.0938,229.1446
2380,138.0742,223.9866
2381,178.1251,224.9925
2382,247.1615,227.4138
2383,232.3048,225.7635
2384,98.0729,223.1985
2385,266.0588,222.4932
2386,398.9770,227.9531
2387,315.5718,226.3885
2388,341.3093,227.7316
2389,106.6375,228.7820
2390,213.9783,229.9808
2391,389.2346,233.7539
2392,273.8799,234.4294
2393,306.6203,234.2247
2394,195.2958,231.2182
2395,409.8705,233.9644
2396,338.1970,232.6416
2397,429.3260,235.2641
2398,225.5545,237.9872
2399,215.6359,238.6517
